Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
1986,Northeast US Fall,Alosa sapidissima,42.3838301438709,0.874360498856047,-69.7751027006696,0.754799784467623,130.404520276891,31.0337806286048
1987,Northeast US Fall,Alosa sapidissima,42.9409654389901,0.555380044842285,-67.7500433738786,0.471703994156173,145.716720112757,16.4396775132707
1988,Northeast US Fall,Alosa sapidissima,41.2127361018038,1.01748641674027,-70.3188182895217,0.919979794681343,95.6292839950633,13.0668870943825
1989,Northeast US Fall,Alosa sapidissima,42.5240427115506,0.625471931202115,-69.4645799300609,0.563281025393632,140.534772921802,21.1156126409247
1990,Northeast US Fall,Alosa sapidissima,43.2690912579246,1.34368286639972,-67.3329897867376,1.29426898514329,142.418584912584,23.5671052359012
1991,Northeast US Fall,Alosa sapidissima,43.5194528467582,0.348828073797062,-67.4322890860485,1.05871842557804,152.443105338221,8.15202702702703
1992,Northeast US Fall,Alosa sapidissima,40.9686033644781,0.991523579236637,-70.7697725204298,1.29272558063787,84.1291812357271,21.4406593177942
1993,Northeast US Fall,Alosa sapidissima,41.7736554909763,0.874601397566271,-69.57956388991,0.873270180835186,105.504346053725,21.9804890127662
1994,Northeast US Fall,Alosa sapidissima,40.638389749321,0.487786456572928,-69.84085959823,0.688401031839285,83.0864409449668,15.2001819417853
1995,Northeast US Fall,Alosa sapidissima,43.3183631160026,0.378135070021169,-67.6461737674658,0.661262633366806,139.364735995689,16.4148462264163
1996,Northeast US Fall,Alosa sapidissima,42.6545987173472,0.494388722824209,-68.4510837398199,0.536011798428346,119.813700783435,12.6253464295947
1997,Northeast US Fall,Alosa sapidissima,43.029786418422,0.338815274057631,-68.8145935853998,0.70100687631204,138.126423061588,12.5361727973796
1998,Northeast US Fall,Alosa sapidissima,42.4820124942149,0.304251485026956,-68.9075904364012,0.424556023461928,143.939606138665,18.2781870828937
1999,Northeast US Fall,Alosa sapidissima,43.4883455497042,0.674973926169826,-67.2335198567819,0.903989040838617,145.837772983044,13.8387307187427
2000,Northeast US Fall,Alosa sapidissima,41.7595055661522,0.405498953909463,-68.0794164671937,0.943160684529891,144.691209406463,40.2297694462691
2001,Northeast US Fall,Alosa sapidissima,41.6314601381551,0.638763720612534,-69.8782081387612,0.390064896795748,162.055575454874,39.1391717311936
2002,Northeast US Fall,Alosa sapidissima,43.4626175495235,0.243494871471142,-67.5043443274491,0.324435820049747,162.032210465458,15.7889153266308
2003,Northeast US Fall,Alosa sapidissima,41.6741715673543,0.727472268936639,-69.7861252261714,0.566708786210252,117.368976908633,23.8515864690204
2004,Northeast US Fall,Alosa sapidissima,42.92190460878,0.390095412695,-68.5398393267944,0.649316800351747,163.42251612196,28.3147549404082
2005,Northeast US Fall,Alosa sapidissima,43.5906958689607,0.160947023112044,-67.2084582478451,0.392923046240014,155.956752282401,13.9529142609842
2006,Northeast US Fall,Alosa sapidissima,43.1230264970269,0.462912551533022,-68.8677984937175,0.520757194498986,134.12872446718,11.4346282566057
2007,Northeast US Fall,Alosa sapidissima,43.4957390465925,0.29063345253315,-68.8167256267721,0.139403291754505,152.957223976403,6.81470588235294
2008,Northeast US Fall,Alosa sapidissima,43.6198417956409,0.166424932682641,-67.1914766383223,0.613556784746226,149.889157349173,10.6443131410346
2009,Northeast US Fall,Alosa sapidissima,42.8922313183515,0.377228442758858,-68.6243853619531,0.503924575506589,149.998354792678,24.9421820822029
2010,Northeast US Fall,Alosa sapidissima,42.1665044894001,0.384644179461011,-69.7984375397726,0.393367296970193,132.916466096859,14.7547816865231
2011,Northeast US Fall,Alosa sapidissima,42.2407059572469,0.393328196817905,-69.558660834047,0.336581601956332,126.216944088902,11.3160847844293
2012,Northeast US Fall,Alosa sapidissima,41.1660016120221,0.404395182005162,-70.354755054667,0.565580985708623,100.600566584379,16.473261943537
2013,Northeast US Fall,Alosa sapidissima,41.7670363874581,0.286611144640119,-68.1573847410313,0.251656846998324,99.5516570888127,16.1001650289645
2014,Northeast US Fall,Alosa sapidissima,42.7915656715348,0.204035857448054,-69.50510997793,0.342632451988428,127.742287174481,18.6746395099091
2015,Northeast US Fall,Alosa sapidissima,43.2840737364074,0.185772094245582,-68.8339212290656,0.595274325853334,128.246622569872,16.8707120010654
1967,Northeast US Fall,Amblyraja radiata,42.55666161598,0.186248011987997,-68.7517143508965,0.219456193963571,162.357285128766,9.64939382070094
1968,Northeast US Fall,Amblyraja radiata,42.687025713331,0.184292447251457,-68.5633934610347,0.204940813514524,167.206784618545,9.4362942714285
1969,Northeast US Fall,Amblyraja radiata,42.6950755529042,0.172432480882263,-68.4207428037366,0.238049742942277,159.916942186615,13.3823933837086
1970,Northeast US Fall,Amblyraja radiata,42.8500453650867,0.183811244707347,-68.7034207313051,0.190452196333219,161.55058529973,9.66169421960563
1971,Northeast US Fall,Amblyraja radiata,42.6667468715863,0.18251760974941,-68.6582272609923,0.23048714007156,154.558572930641,12.4020584593044
1972,Northeast US Fall,Amblyraja radiata,42.3607997367928,0.182102656862569,-68.6417170992131,0.240809246021799,160.079901675636,11.9274756593598
1973,Northeast US Fall,Amblyraja radiata,42.5685988372673,0.208734592171091,-68.5278953009454,0.220606090936949,173.267636829121,10.026455026132
1974,Northeast US Fall,Amblyraja radiata,42.3917158593289,0.199704803338704,-68.3350276347085,0.254193002205802,150.694294575021,14.0126763765789
1975,Northeast US Fall,Amblyraja radiata,42.3427008259859,0.194280039426528,-68.7939225200137,0.180776605268013,159.124818082467,13.1570486764431
1976,Northeast US Fall,Amblyraja radiata,42.2774978995237,0.230600323450948,-68.5459833123676,0.232699192560093,134.203119354773,12.7428858126399
1977,Northeast US Fall,Amblyraja radiata,42.2394179650813,0.18121130497763,-68.0410131924451,0.272687384683518,138.771621461229,12.1757798651933
1978,Northeast US Fall,Amblyraja radiata,42.1984834832618,0.195335273313869,-67.9966988103536,0.290575297132238,128.354902587058,12.2579665723203
1979,Northeast US Fall,Amblyraja radiata,42.163522423959,0.200924999805519,-67.6958199198429,0.303562487838657,126.127016975172,13.4628856340246
1980,Northeast US Fall,Amblyraja radiata,42.6985010436323,0.184269334156194,-68.592472555235,0.195387861417942,161.817513472237,9.33061892397054
1981,Northeast US Fall,Amblyraja radiata,42.9467437387886,0.160302362039204,-68.5678417628716,0.244624299842276,163.782868761008,11.8551771976444
1982,Northeast US Fall,Amblyraja radiata,42.4316713911608,0.178104640869704,-67.9303186572726,0.42229381557136,166.928754518101,22.5042939484752
1983,Northeast US Fall,Amblyraja radiata,42.9655032077064,0.168988399771265,-68.8392965460173,0.201724172796112,161.756094590972,10.0783137625873
1984,Northeast US Fall,Amblyraja radiata,42.7798898812982,0.207828299472023,-68.595837200317,0.297719319027624,156.087425691823,13.7159007554257
1985,Northeast US Fall,Amblyraja radiata,42.7396316042409,0.208682149288592,-68.6744851305472,0.257061467920115,149.669209763312,10.6951560567303
1986,Northeast US Fall,Amblyraja radiata,42.5472798592083,0.210741140880435,-68.7281566878357,0.259136547618155,160.193276480678,12.5700704141666
1987,Northeast US Fall,Amblyraja radiata,43.0169483874573,0.189882119848487,-68.5768777432255,0.28329570437919,162.91457576262,12.284102334265
1988,Northeast US Fall,Amblyraja radiata,42.7571410113432,0.210070766682466,-68.3750730478705,0.342440100917128,159.014049907168,14.3342816714272
1989,Northeast US Fall,Amblyraja radiata,42.0673695117178,0.185437701250593,-67.9820268236935,0.381903601684486,123.707689365376,14.6758426937273
1990,Northeast US Fall,Amblyraja radiata,42.4407956165754,0.266177376985503,-68.6641563645426,0.266942400088952,123.950841880503,15.2794527568398
1991,Northeast US Fall,Amblyraja radiata,42.8537682340416,0.263538207331461,-68.616046962663,0.298985123496171,152.773048257567,16.0596612129867
1992,Northeast US Fall,Amblyraja radiata,42.1188730262747,0.283018775026628,-67.1747802694696,0.361974653704561,106.358777795798,14.2549654328867
1993,Northeast US Fall,Amblyraja radiata,41.8366250266436,0.253780090213214,-68.7519901845454,0.187237474718483,110.419326492998,14.0049569961161
1994,Northeast US Fall,Amblyraja radiata,42.1252778131605,0.168533583939683,-68.4720155525227,0.523409174240347,104.371098887762,15.1966951347169
1995,Northeast US Fall,Amblyraja radiata,42.4721704468629,0.394296803887548,-68.1495949529549,0.364887583161245,139.725587543053,26.4441936450613
1996,Northeast US Fall,Amblyraja radiata,42.2267211801696,0.241331330686824,-68.9897164080496,0.414642575580406,159.069308195375,26.0476201819921
1997,Northeast US Fall,Amblyraja radiata,42.4374203080082,0.298517006066167,-68.7908493103604,0.338277964300578,145.144626112848,18.0953197215796
1998,Northeast US Fall,Amblyraja radiata,42.2156355875037,0.438648879537407,-67.4560407806531,0.608236241754085,109.988444915204,22.0202473277309
1999,Northeast US Fall,Amblyraja radiata,42.7760464799215,0.225713069706169,-68.1411788663467,0.442143262227793,155.547990216269,18.583921968146
2000,Northeast US Fall,Amblyraja radiata,41.8034839469436,0.147225286462682,-68.4869018142003,1.43851825995575,160.860255601737,14.2016613791952
2001,Northeast US Fall,Amblyraja radiata,42.328260020171,0.28483187257533,-67.6217640404438,0.654506508970211,161.367851878273,33.634288522956
2002,Northeast US Fall,Amblyraja radiata,42.3815105628245,0.406829075493099,-68.2174974243663,0.654891343368851,137.028311050372,26.3032216007872
2003,Northeast US Fall,Amblyraja radiata,42.7223112957979,0.412106622311415,-68.4889113918993,0.391620563386571,155.374939017608,6.42281725007318
2004,Northeast US Fall,Amblyraja radiata,41.7821084102726,0.255578599544913,-67.4622779560336,0.908656471143668,123.421789525795,42.8310368374799
2005,Northeast US Fall,Amblyraja radiata,42.0664865843533,0.382080072735496,-67.5060627298812,0.809177171251973,112.075256231192,19.6438331129797
2006,Northeast US Fall,Amblyraja radiata,42.1235547286516,0.423968101876418,-67.8506199690517,0.788313106763809,125.299261123291,26.6830705275623
2007,Northeast US Fall,Amblyraja radiata,41.5485862670209,0.0580850983959341,-66.5491624492914,0.255579598761906,83.2716689226027,20.3453384973129
2008,Northeast US Fall,Amblyraja radiata,43.2729296037938,0.464563708048494,-67.7720698995239,0.999953214000201,197.353295098129,53.1474145632179
2009,Northeast US Fall,Amblyraja radiata,42.3760596603008,0.23061788287473,-69.0084348974014,0.175326614357018,155.449717389564,12.5756357218427
2010,Northeast US Fall,Amblyraja radiata,42.5099536983783,0.1727640942731,-69.1876462821228,0.282841807229218,137.390450874763,13.7376549003959
2011,Northeast US Fall,Amblyraja radiata,42.1662987643636,0.2910906582537,-68.7553401866739,0.359265705725774,100.328376649864,12.7843591032407
2012,Northeast US Fall,Amblyraja radiata,42.3488234311065,0.246818831701264,-68.6966548490027,0.579567461110963,111.418653314965,13.356579403923
2013,Northeast US Fall,Amblyraja radiata,41.8715987460328,0.157940044040602,-67.6678972041103,0.550310582430911,115.63834212778,21.22477522684
2014,Northeast US Fall,Amblyraja radiata,42.3044349638082,0.225350152133939,-68.3835025532554,0.441249632861445,131.522969038832,20.5873153256995
2015,Northeast US Fall,Amblyraja radiata,42.5767262106479,0.26380433187802,-69.0805095641175,0.328198612834367,148.670800611262,15.5645168475494
1967,Northeast US Fall,Ammodytes dubius,38.4369205818024,1.22378933879902,-74.369040851961,2.03157320546533,38.7620551790486,3.38278410254758
1968,Northeast US Fall,Ammodytes dubius,37.737520586289,0.985181575687552,-73.9207446323205,1.49990895848334,71.845916960593,7.12096671576009
1969,Northeast US Fall,Ammodytes dubius,NaN,NaN,NaN,NaN,NaN,NaN
1970,Northeast US Fall,Ammodytes dubius,NaN,NA,NaN,NA,NaN,NA
1971,Northeast US Fall,Ammodytes dubius,NaN,NA,NaN,NA,NaN,NA
1972,Northeast US Fall,Ammodytes dubius,41.4771688954841,0.124904898719483,-67.853167369749,0.0605405018467599,45.9875721598217,1.68836828863892
1973,Northeast US Fall,Ammodytes dubius,NaN,NaN,NaN,NaN,NaN,NaN
1974,Northeast US Fall,Ammodytes dubius,NaN,NaN,NaN,NaN,NaN,NaN
1975,Northeast US Fall,Ammodytes dubius,42.3307065703719,0.210167903686977,-70.0792008339417,0.448186791723555,71.0031580886834,6.84551265529607
1976,Northeast US Fall,Ammodytes dubius,NaN,NaN,NaN,NaN,NaN,NaN
1977,Northeast US Fall,Ammodytes dubius,38.0668492347765,0.456848316592321,-74.3712350870581,0.42831216448262,42.702726246495,5.97710575992103
1978,Northeast US Fall,Ammodytes dubius,40.3561905891622,0.41736551651074,-70.8177643578908,0.982195904214779,44.8761477741243,3.44119102322282
1979,Northeast US Fall,Ammodytes dubius,40.8886338052472,0.499519434558946,-70.8096719331104,0.668652943789771,54.438036908078,4.8114103720861
1980,Northeast US Fall,Ammodytes dubius,40.8573334195533,0.322959116452346,-71.4764570190571,0.679531178724447,49.1458338877429,4.98826695904244
1981,Northeast US Fall,Ammodytes dubius,40.6158349418917,0.343262426273523,-70.5724060782949,0.709101144362893,52.2440320861656,3.94890558178946
1982,Northeast US Fall,Ammodytes dubius,42.3868226261545,0.500266913849648,-70.2559949790698,0.775751000404167,74.2475326289933,4.63400607860602
1983,Northeast US Fall,Ammodytes dubius,40.1795338484849,NaN,-73.0990474787879,NaN,40.969696969697,NaN
1984,Northeast US Fall,Ammodytes dubius,41.3102553432836,NaN,-67.7722655771144,NaN,48.2437810945274,NaN
1985,Northeast US Fall,Ammodytes dubius,41.5570996893493,0.139996681414299,-68.3245030479092,0.501355843776737,47.331723195721,7.94858732115254
1986,Northeast US Fall,Ammodytes dubius,41.0889198231604,0.474460910815371,-68.6969115739919,0.995561201457224,46.7735996118789,3.80684984786347
1987,Northeast US Fall,Ammodytes dubius,40.7614414651215,0.394481213156218,-70.2753432825933,0.922671224356577,45.5092253275129,2.64991611863802
1988,Northeast US Fall,Ammodytes dubius,38.2602597530715,0.391144278238135,-74.3940400025642,0.456510103212139,38.1156569807193,2.46628960446724
1989,Northeast US Fall,Ammodytes dubius,39.8704004394832,0.47249755545053,-71.4876493304497,0.940007328946617,66.412706172196,9.57363066540488
1990,Northeast US Fall,Ammodytes dubius,41.3556531896988,0.0477504663638772,-68.4580054032514,0.267917943354717,70.4119158852144,11.5445068340446
1991,Northeast US Fall,Ammodytes dubius,40.8652471418919,NaN,-70.1104301621622,NaN,44.4391891891892,NaN
1992,Northeast US Fall,Ammodytes dubius,41.3102553432836,NaN,-67.7722655771144,NaN,48.2437810945274,NaN
1993,Northeast US Fall,Ammodytes dubius,41.3832448203125,NaN,-69.4779430234375,NaN,46.90625,NaN
1994,Northeast US Fall,Ammodytes dubius,41.3102553432836,NA,-67.7722655771144,NA,48.2437810945274,NA
1995,Northeast US Fall,Ammodytes dubius,41.3102553432836,NaN,-67.7722655771144,NaN,48.2437810945274,Inf
1996,Northeast US Fall,Ammodytes dubius,39.0320034898562,0.910370075594972,-72.4343926957993,1.31871650334352,61.5400957453525,20.3525710534791
1997,Northeast US Fall,Ammodytes dubius,40.8652471418919,NaN,-70.1104301621622,NaN,44.4391891891892,NaN
1998,Northeast US Fall,Ammodytes dubius,41.5465337772277,0,-66.5554786287129,0,81.2475247524752,0
1999,Northeast US Fall,Ammodytes dubius,41.3832448203125,NaN,-69.4779430234375,NaN,46.90625,NaN
2000,Northeast US Fall,Ammodytes dubius,41.4676732903081,0.231046701547024,-69.3936985647387,0.273449735333858,108.612917072296,31.640279467182
2001,Northeast US Fall,Ammodytes dubius,41.2310584418702,0.23852280832626,-68.7051351332842,0.307456975012123,86.0884112827814,18.4107822279041
2003,Northeast US Fall,Ammodytes dubius,39.7437008946551,0.936155762173147,-70.524608703949,1.77584160168242,51.3148543396694,9.20231647189956
2004,Northeast US Fall,Ammodytes dubius,37.6095601248988,0.640806095325388,-74.1718139844347,0.991581020668326,64.8160476531538,9.72996751744157
2005,Northeast US Fall,Ammodytes dubius,39.1243096087085,1.09602293778141,-72.9391069274356,1.88951737310933,40.1514547267005,2.24870073417094
2006,Northeast US Fall,Ammodytes dubius,40.6583429479972,0.694176220551324,-69.3720580335743,1.18383675375993,52.0749103596493,8.13295080503303
